epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
1,0.0847,0.9732,0.0377,0.9897,0.9651,0.9963
2,0.04,0.9883,0.0234,0.9938,0.9789,0.9975
3,0.0311,0.9908,0.0236,0.9935,0.978,0.9981
4,0.0273,0.9922,0.0255,0.9941,0.9803,0.9964
5,0.0249,0.9927,0.0181,0.9948,0.9824,0.9982
6,0.0203,0.994,0.0196,0.9948,0.9824,0.9975
7,0.016,0.9954,0.0175,0.9948,0.9826,0.9986
8,0.0156,0.9952,0.019,0.9947,0.9822,0.9984
9,0.013,0.9959,0.0173,0.9948,0.9826,0.9987
10,0.0127,0.9963,0.0218,0.9948,0.9824,0.9974
11,0.0104,0.9963,0.0222,0.9953,0.9844,0.9978
12,0.0112,0.9964,0.0174,0.9951,0.9834,0.9988
13,0.0092,0.997,0.0251,0.9941,0.9802,0.9975
14,0.0079,0.9974,0.0216,0.9953,0.9845,0.9973
15,0.0078,0.9974,0.0232,0.9947,0.9822,0.9974
16,0.0076,0.9974,0.0191,0.9947,0.9823,0.9985
17,0.0061,0.9979,0.0198,0.9954,0.9848,0.9984
18,0.0065,0.9977,0.0189,0.9949,0.9829,0.9989
19,0.006,0.998,0.0186,0.9948,0.9824,0.9988
20,0.0046,0.9984,0.0262,0.9951,0.9835,0.9971
21,0.0044,0.9984,0.0196,0.9949,0.9829,0.999
22,0.0047,0.9984,0.0216,0.9956,0.9854,0.9993
23,0.0038,0.9987,0.0225,0.9952,0.9837,0.9992
24,0.003,0.9989,0.0211,0.9949,0.9829,0.9994
25,0.0026,0.9991,0.0349,0.9944,0.9814,0.9941
26,0.0036,0.999,0.0273,0.994,0.9802,0.9987
27,0.0026,0.999,0.0262,0.9947,0.9823,0.9983
28,0.0023,0.9993,0.0289,0.9955,0.985,0.9973
29,0.0017,0.9995,0.0275,0.9956,0.9854,0.9978
30,0.0012,0.9996,0.0302,0.9957,0.9857,0.997
31,0.0018,0.9994,0.0313,0.9942,0.9808,0.9982
32,0.0014,0.9996,0.0225,0.995,0.9832,0.9987
33,0.0013,0.9996,0.028,0.9951,0.9835,0.9984
34,0.0009,0.9996,0.0302,0.9952,0.9838,0.9985
35,0.0002,0.9999,0.0327,0.9955,0.985,0.9988
36,0.0001,1.0,0.0378,0.9957,0.9856,0.9966
37,0.0006,0.9998,0.0365,0.9958,0.986,0.9968
38,0.0002,1.0,0.0397,0.9954,0.9847,0.9964
39,0.0002,0.9999,0.0387,0.9956,0.9854,0.9963
40,0.0002,1.0,0.0412,0.9952,0.9838,0.9955
41,0.0001,1.0,0.0409,0.9952,0.9838,0.9963
42,0.0,1.0,0.0429,0.9954,0.9847,0.9969
43,0.0,1.0,0.0436,0.9952,0.9838,0.9959
44,0.0,1.0,0.0441,0.9954,0.9847,0.9956
45,0.0001,1.0,0.0466,0.9948,0.9826,0.9966
46,0.0001,1.0,0.0455,0.9951,0.9835,0.9962
47,0.0,1.0,0.0456,0.9952,0.9838,0.996
48,0.0,1.0,0.0452,0.9951,0.9835,0.9958
49,0.0,1.0,0.0454,0.9952,0.9838,0.9958
50,0.0,1.0,0.0454,0.9951,0.9835,0.9958
