epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
1,0.0617,0.9799,0.0381,0.9874,0.9584,0.997
2,0.0375,0.9892,0.0264,0.9921,0.9734,0.998
3,0.0281,0.9916,0.0369,0.9874,0.9588,0.998
4,0.0248,0.9925,0.0238,0.9929,0.9759,0.9987
5,0.0218,0.9932,0.0257,0.9926,0.9753,0.9982
6,0.0182,0.9945,0.0283,0.9914,0.9713,0.9974
7,0.015,0.9952,0.0264,0.9945,0.9814,0.9965
8,0.0147,0.9953,0.0267,0.9941,0.9801,0.9976
9,0.0118,0.9961,0.0298,0.9924,0.9743,0.998
10,0.0106,0.9964,0.0331,0.9924,0.9738,0.9974
11,0.0099,0.9969,0.0245,0.9937,0.9787,0.9983
12,nan,0.9135,nan,0.8511,0.0,0.0
13,nan,0.8488,nan,0.8511,0.0,0.0
14,nan,0.8488,nan,0.8511,0.0,0.0
15,nan,0.8488,nan,0.8511,0.0,0.0
16,nan,0.8488,nan,0.8511,0.0,0.0
17,nan,0.8488,nan,0.8511,0.0,0.0
18,nan,0.8488,nan,0.8511,0.0,0.0
19,nan,0.8488,nan,0.8511,0.0,0.0
20,nan,0.8488,nan,0.8511,0.0,0.0
21,nan,0.8488,nan,0.8511,0.0,0.0
22,nan,0.8488,nan,0.8511,0.0,0.0
23,nan,0.8488,nan,0.8511,0.0,0.0
24,nan,0.8488,nan,0.8511,0.0,0.0
25,nan,0.8488,nan,0.8511,0.0,0.0
26,nan,0.8488,nan,0.8511,0.0,0.0
27,nan,0.8488,nan,0.8511,0.0,0.0
28,nan,0.8488,nan,0.8511,0.0,0.0
29,nan,0.8488,nan,0.8511,0.0,0.0
30,nan,0.8488,nan,0.8511,0.0,0.0
31,nan,0.8488,nan,0.8511,0.0,0.0
32,nan,0.8488,nan,0.8511,0.0,0.0
33,nan,0.8488,nan,0.8511,0.0,0.0
34,nan,0.8488,nan,0.8511,0.0,0.0
35,nan,0.8488,nan,0.8511,0.0,0.0
36,nan,0.8488,nan,0.8511,0.0,0.0
37,nan,0.8488,nan,0.8511,0.0,0.0
38,nan,0.8488,nan,0.8511,0.0,0.0
39,nan,0.8488,nan,0.8511,0.0,0.0
40,nan,0.8488,nan,0.8511,0.0,0.0
41,nan,0.8488,nan,0.8511,0.0,0.0
42,nan,0.8488,nan,0.8511,0.0,0.0
43,nan,0.8488,nan,0.8511,0.0,0.0
44,nan,0.8488,nan,0.8511,0.0,0.0
45,nan,0.8488,nan,0.8511,0.0,0.0
46,nan,0.8488,nan,0.8511,0.0,0.0
47,nan,0.8488,nan,0.8511,0.0,0.0
48,nan,0.8488,nan,0.8511,0.0,0.0
49,nan,0.8488,nan,0.8511,0.0,0.0
50,nan,0.8488,nan,0.8511,0.0,0.0
