epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
1,0.0943,0.9667,0.0421,0.9861,0.9513,0.9956
2,0.0409,0.9877,0.0316,0.9907,0.9685,0.9968
3,0.0333,0.9903,0.0266,0.993,0.9762,0.9982
4,0.0266,0.992,0.0259,0.9936,0.9782,0.9989
5,0.0241,0.9926,0.0218,0.9943,0.9805,0.9978
6,0.0196,0.994,0.0236,0.9927,0.9748,0.9984
7,0.0152,0.9951,0.019,0.9953,0.9841,0.9987
8,0.0154,0.9952,0.0237,0.995,0.9828,0.9977
9,0.0145,0.9955,0.0181,0.9949,0.9825,0.9987
10,0.0122,0.9961,0.0204,0.9949,0.9825,0.9984
11,0.0111,0.9965,0.0197,0.9952,0.9834,0.9982
12,0.0099,0.997,0.0199,0.9947,0.9819,0.999
13,0.0096,0.9968,0.0243,0.9938,0.9787,0.9987
14,0.009,0.9973,0.0243,0.9942,0.9803,0.9981
15,0.0082,0.9974,0.0235,0.9951,0.983,0.9978
16,0.0071,0.9973,0.0213,0.9952,0.9835,0.999
17,0.0064,0.9978,0.0219,0.9952,0.9837,0.999
18,0.0066,0.9978,0.0228,0.9947,0.9818,0.9981
19,0.0066,0.9979,0.0239,0.9946,0.9815,0.9989
20,0.0044,0.9985,0.0178,0.9951,0.9832,0.9993
21,0.0052,0.9984,0.02,0.9959,0.9861,0.9987
22,0.0046,0.9983,0.0215,0.9957,0.9854,0.9989
23,0.0037,0.9986,0.0215,0.9953,0.9841,0.9988
24,0.0031,0.999,0.0256,0.9956,0.985,0.999
25,0.0033,0.9989,0.0238,0.9961,0.9867,0.9989
26,0.0032,0.9989,0.0218,0.996,0.9863,0.9983
27,0.0027,0.9991,0.0216,0.9958,0.9857,0.9991
28,0.0026,0.9991,0.0197,0.9961,0.9867,0.9992
29,0.0022,0.9993,0.0262,0.9955,0.9847,0.9983
30,0.0013,0.9995,0.0281,0.9953,0.9842,0.9979
31,0.002,0.9994,0.0236,0.9958,0.9857,0.9988
32,0.001,0.9998,0.0329,0.9952,0.9838,0.9971
33,0.0011,0.9997,0.0283,0.9955,0.9847,0.9984
34,0.0009,0.9997,0.0352,0.9948,0.9821,0.9975
35,0.0014,0.9995,0.0307,0.9956,0.9851,0.9976
36,0.0005,0.9998,0.0294,0.9957,0.9855,0.9986
37,0.0005,0.9998,0.0294,0.996,0.9863,0.9976
38,0.0003,0.9999,0.0288,0.9959,0.986,0.9983
39,0.0006,0.9999,0.0289,0.9961,0.9866,0.9977
40,0.0002,1.0,0.0342,0.9956,0.985,0.9964
41,0.0001,1.0,0.0358,0.9957,0.9854,0.9964
42,0.0,1.0,0.0342,0.9957,0.9854,0.9968
43,0.0,1.0,0.0356,0.9958,0.9857,0.9965
44,0.0,1.0,0.0342,0.9958,0.9857,0.9965
45,0.0,1.0,0.0354,0.9959,0.986,0.9967
46,0.0,1.0,0.0358,0.9956,0.9851,0.997
47,0.0,1.0,0.0357,0.9959,0.986,0.9971
48,0.0,1.0,0.0359,0.9956,0.9851,0.997
49,0.0,1.0,0.0354,0.9958,0.9857,0.9968
50,0.0,1.0,0.0359,0.9958,0.9857,0.9968
