epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
1,0.0804,0.9725,0.0278,0.992,0.9731,0.9968
2,0.0405,0.988,0.0236,0.9925,0.975,0.9978
3,0.0314,0.9907,0.0207,0.9936,0.9786,0.9986
4,0.0266,0.9922,0.0209,0.9938,0.979,0.9983
5,0.0229,0.9932,0.0187,0.9945,0.9815,0.9989
6,0.0181,0.9946,0.0236,0.994,0.9798,0.9976
7,0.016,0.9949,0.0218,0.994,0.9801,0.9963
8,0.0135,0.9958,0.0214,0.9943,0.981,0.9985
9,0.0136,0.9957,0.0223,0.9938,0.9794,0.9983
10,0.0114,0.9964,0.0164,0.9946,0.982,0.9992
11,0.0097,0.9968,0.0222,0.9945,0.9817,0.9987
12,0.0096,0.9969,0.0193,0.9953,0.9844,0.9981
13,0.0078,0.9976,0.0204,0.9937,0.979,0.9983
14,0.0086,0.9971,0.023,0.995,0.983,0.9986
15,0.0066,0.9975,0.0175,0.9954,0.9847,0.9978
16,0.0062,0.9978,0.0205,0.9951,0.9833,0.9982
17,0.0058,0.998,0.0179,0.9954,0.9847,0.9992
18,0.0057,0.9982,0.0191,0.9957,0.9856,0.9982
19,0.0051,0.9983,0.0227,0.9953,0.9844,0.9976
20,0.005,0.9983,0.0237,0.9951,0.9833,0.9986
21,0.0041,0.9986,0.0216,0.9941,0.9805,0.9993
22,0.0041,0.9986,0.0248,0.9936,0.9788,0.9984
23,0.0031,0.999,0.0263,0.9954,0.9847,0.9965
24,0.0033,0.9989,0.0246,0.9958,0.9859,0.9965
25,0.0032,0.9989,0.0245,0.9951,0.9836,0.9981
26,0.0034,0.9988,0.0209,0.9953,0.9844,0.9986
27,0.0019,0.9993,0.0223,0.9954,0.9848,0.998
28,0.0021,0.9992,0.0228,0.9957,0.9856,0.9981
29,0.0016,0.9994,0.0339,0.9952,0.9841,0.9963
30,0.0019,0.9995,0.0274,0.9957,0.9857,0.9974
31,0.0013,0.9996,0.026,0.995,0.9831,0.9981
32,0.0012,0.9996,0.0288,0.9959,0.9862,0.997
33,0.0006,0.9998,0.0285,0.9958,0.9859,0.9969
34,0.0011,0.9997,0.0289,0.996,0.9866,0.9985
35,0.0006,0.9998,0.0279,0.9961,0.9869,0.9984
36,0.0004,0.9999,0.0304,0.9956,0.9854,0.9972
37,0.0003,1.0,0.0326,0.9961,0.9869,0.9976
38,0.0,1.0,0.0347,0.9961,0.9869,0.9975
39,0.0002,1.0,0.0437,0.9954,0.9847,0.9969
40,0.0004,0.9998,0.0401,0.995,0.9832,0.9973
41,0.0001,1.0,0.0386,0.9959,0.9863,0.9969
42,0.0,1.0,0.04,0.9954,0.9848,0.9972
43,0.0,1.0,0.0427,0.9953,0.9845,0.9964
44,0.0,1.0,0.0424,0.9954,0.9847,0.9959
45,0.0,1.0,0.0423,0.9956,0.9854,0.9961
46,0.0,1.0,0.0436,0.9953,0.9844,0.9967
47,0.0001,1.0,0.0438,0.9956,0.9854,0.9963
48,0.0,1.0,0.0431,0.9955,0.985,0.9967
49,0.0,1.0,0.0434,0.9957,0.9857,0.9966
50,0.0,1.0,0.0437,0.9956,0.9854,0.9967
