epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
1,0.0495,0.9842,0.0357,0.9903,0.9664,0.9968
2,0.0312,0.9906,0.0284,0.9919,0.9722,0.9973
3,0.0253,0.9923,0.0234,0.9941,0.9799,0.998
4,0.0213,0.9939,0.0176,0.9949,0.9825,0.9989
5,0.0196,0.9942,0.0176,0.9952,0.9835,0.9993
6,0.016,0.9949,0.015,0.9953,0.9841,0.9993
7,0.0138,0.9956,0.0202,0.9929,0.9756,0.9994
8,0.0125,0.9958,0.0212,0.9929,0.9759,0.9991
9,0.0104,0.9967,0.0205,0.9945,0.9813,0.9993
10,0.0107,0.9965,0.0194,0.995,0.9828,0.9992
11,0.009,0.9969,0.0199,0.9947,0.9819,0.9989
12,0.0084,0.9972,0.0165,0.9953,0.9841,0.9992
13,0.0077,0.9974,0.0206,0.995,0.9827,0.9985
14,0.0078,0.9971,0.0198,0.9955,0.9847,0.9988
15,0.0064,0.9976,0.0218,0.9951,0.9831,0.9988
16,0.0058,0.9979,0.0221,0.9942,0.9804,0.9986
17,0.0055,0.998,0.026,0.9937,0.9785,0.9987
18,0.0051,0.9982,0.0222,0.9957,0.9853,0.9977
19,0.0047,0.9984,0.0284,0.9919,0.9728,0.9987
20,0.0052,0.9986,0.022,0.9955,0.9848,0.9987
21,0.0038,0.9987,0.0249,0.9951,0.9831,0.9983
22,0.0039,0.9986,0.0213,0.9962,0.987,0.9993
23,0.0034,0.9988,0.0299,0.9933,0.9774,0.999
24,0.003,0.9989,0.0242,0.9952,0.9837,0.9984
25,0.0025,0.9992,0.026,0.9951,0.9831,0.9989
26,0.003,0.9991,0.0222,0.995,0.9829,0.9991
27,0.0025,0.9991,0.0181,0.9964,0.9876,0.999
28,0.002,0.9993,0.0208,0.9954,0.9844,0.9992
29,0.0021,0.9994,0.025,0.9953,0.9841,0.9988
30,0.0013,0.9996,0.027,0.9955,0.9847,0.9988
31,0.0014,0.9996,0.0275,0.9953,0.9841,0.9985
32,0.0016,0.9995,0.0236,0.9956,0.9851,0.9991
33,0.0008,0.9997,0.0258,0.9959,0.986,0.9986
34,0.0001,1.0,0.0242,0.9962,0.987,0.9988
35,0.0001,1.0,0.0229,0.9963,0.9873,0.9987
36,0.0008,0.9998,0.0223,0.9958,0.9858,0.9979
37,0.0004,0.9999,0.0239,0.9961,0.9867,0.9987
38,0.0001,1.0,0.0272,0.996,0.9863,0.9984
39,0.0,1.0,0.0259,0.9964,0.9876,0.9984
40,0.0,1.0,0.026,0.9965,0.9879,0.9983
41,0.0,1.0,0.0263,0.996,0.9863,0.9985
42,0.0,1.0,0.0276,0.996,0.9863,0.9985
43,0.0,1.0,0.0276,0.9963,0.9873,0.9986
44,0.0,1.0,0.0251,0.9967,0.9889,0.9986
45,0.0,1.0,0.0256,0.9966,0.9882,0.9986
46,0.0,1.0,0.0253,0.9966,0.9886,0.9986
47,0.0,1.0,0.0258,0.9966,0.9882,0.9985
48,0.0,1.0,0.0271,0.9966,0.9882,0.9985
49,nan,0.9875,nan,0.8528,0.0,0.0
50,nan,0.8485,nan,0.8528,0.0,0.0
