epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
1,0.0829,0.9715,0.0315,0.99,0.9668,0.9973
2,0.039,0.9885,0.0219,0.9936,0.9783,0.9982
3,0.0289,0.9918,0.0227,0.9931,0.9767,0.999
4,0.0247,0.9929,0.0178,0.9944,0.9813,0.9983
5,0.0238,0.9928,0.0187,0.9947,0.9823,0.9986
6,0.0186,0.9945,0.0199,0.9944,0.9811,0.9989
7,0.0153,0.9952,0.0166,0.9956,0.9854,0.9989
8,0.0134,0.9957,0.0171,0.9953,0.9844,0.9989
9,0.0129,0.9962,0.018,0.9952,0.9841,0.9982
10,0.0107,0.9965,0.0169,0.9947,0.9823,0.9992
11,0.0098,0.9968,0.016,0.9955,0.9849,0.9991
12,0.0084,0.9971,0.018,0.9949,0.9829,0.9986
13,0.0094,0.9971,0.0158,0.9952,0.9838,0.9992
14,0.0075,0.9975,0.0183,0.9947,0.9821,0.9994
15,0.0067,0.9978,0.0201,0.9937,0.9789,0.9989
16,0.0063,0.9979,0.0209,0.9951,0.9834,0.9991
17,0.0062,0.998,0.0196,0.9953,0.9844,0.999
18,0.0057,0.9981,0.0243,0.9946,0.982,0.9987
19,0.0055,0.998,0.018,0.9951,0.9835,0.999
20,0.0044,0.9985,0.0237,0.9949,0.9828,0.9986
21,0.005,0.9984,0.0182,0.9959,0.9863,0.9993
22,0.0042,0.9984,0.028,0.9945,0.9817,0.9982
23,0.0036,0.9987,0.0253,0.995,0.9831,0.9986
24,0.0034,0.9988,0.029,0.9941,0.9805,0.9981
25,0.0026,0.9991,0.0225,0.9953,0.9845,0.9978
26,0.0032,0.9989,0.0295,0.9954,0.9847,0.9985
27,0.0027,0.9992,0.0255,0.995,0.9832,0.999
28,0.0026,0.9993,0.0229,0.9953,0.9844,0.999
29,0.0019,0.9994,0.0245,0.9951,0.9835,0.9989
30,0.0017,0.9995,0.0279,0.9959,0.9862,0.9981
31,0.0011,0.9997,0.0307,0.9956,0.9854,0.9963
32,0.0013,0.9996,0.0286,0.9953,0.9844,0.9981
33,0.0011,0.9997,0.0289,0.9954,0.9848,0.998
34,0.0008,0.9997,0.0396,0.9943,0.9811,0.9966
35,0.0009,0.9997,0.0406,0.9949,0.9829,0.9976
36,0.0005,0.9998,0.0406,0.9949,0.9828,0.9968
37,0.0002,0.9999,0.0403,0.9952,0.9838,0.9959
38,0.0003,0.9999,0.0423,0.9951,0.9835,0.9958
39,0.0003,1.0,0.0435,0.9954,0.9847,0.9966
40,0.0001,1.0,0.0435,0.9949,0.9829,0.9976
41,0.0003,0.9999,0.0427,0.9951,0.9835,0.9971
42,0.0005,0.9999,0.0394,0.9953,0.9844,0.9975
43,0.0001,1.0,0.0379,0.9956,0.9854,0.9969
44,0.0,1.0,0.0411,0.9952,0.9838,0.9971
45,0.0,1.0,0.0414,0.9952,0.9838,0.997
46,0.0,1.0,0.0402,0.9953,0.9844,0.9972
47,0.0,1.0,0.0407,0.9951,0.9835,0.9971
48,0.0,1.0,0.0413,0.9952,0.9841,0.9966
49,0.0,1.0,0.041,0.9953,0.9844,0.9968
50,0.0,1.0,0.0418,0.9952,0.9838,0.9967
