epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
1,0.0713,0.9764,0.0319,0.9908,0.9684,0.9969
2,0.0384,0.9889,0.0333,0.9897,0.9653,0.998
3,0.0319,0.9905,0.0215,0.9935,0.9775,0.9985
4,0.0268,0.992,0.0232,0.9921,0.9724,0.9985
5,0.0222,0.9933,0.0263,0.9922,0.9729,0.9981
6,0.0196,0.994,0.0241,0.9931,0.9761,0.9983
7,0.016,0.9953,0.0232,0.9936,0.9777,0.9986
8,0.0155,0.9954,0.0231,0.993,0.9758,0.9987
9,0.0121,0.9963,0.0201,0.9939,0.9791,0.9983
10,0.0111,0.9966,0.019,0.9945,0.9813,0.9991
11,0.0105,0.9966,0.0241,0.9922,0.9738,0.9993
12,0.0103,0.9968,0.018,0.9953,0.9841,0.9986
13,0.0093,0.997,0.0189,0.9946,0.9815,0.9988
14,0.0087,0.997,0.0231,0.9939,0.9796,0.9988
15,0.0084,0.9974,0.0199,0.995,0.9828,0.9989
16,0.0079,0.9975,0.0213,0.9943,0.9807,0.9985
17,0.0065,0.9977,0.0175,0.9954,0.9844,0.9988
18,0.0059,0.9981,0.027,0.9934,0.9775,0.9977
19,0.0062,0.9978,0.0262,0.9936,0.9783,0.9981
20,0.0051,0.9982,0.0207,0.9949,0.9826,0.9987
21,0.0047,0.9985,0.0199,0.996,0.9863,0.9989
22,0.0042,0.9986,0.0234,0.9943,0.9805,0.9987
23,0.0039,0.9987,0.0278,0.9948,0.982,0.9986
24,0.004,0.9985,0.0228,0.996,0.9863,0.9991
25,0.0032,0.9989,0.0213,0.9957,0.9854,0.9988
26,0.0029,0.9991,0.0265,0.9953,0.9841,0.9987
27,0.0028,0.999,0.0309,0.9941,0.9802,0.9986
28,0.0023,0.9993,0.0245,0.9957,0.9853,0.9981
29,0.0015,0.9995,0.0273,0.9957,0.9854,0.9985
30,0.0017,0.9994,0.0293,0.9955,0.9847,0.9972
31,0.0011,0.9997,0.0277,0.9955,0.9848,0.9985
32,0.0011,0.9997,0.0348,0.9944,0.981,0.9991
33,0.0013,0.9996,0.0277,0.9955,0.9847,0.9986
34,0.0005,0.9999,0.0296,0.9955,0.9848,0.9985
35,0.0008,0.9997,0.027,0.9961,0.9866,0.9985
36,0.0005,0.9999,0.0308,0.9957,0.9854,0.999
37,0.0004,0.9999,0.032,0.996,0.9863,0.9983
38,0.0,1.0,0.0361,0.9959,0.986,0.9964
39,0.0003,0.9999,0.0356,0.9957,0.9854,0.9972
40,0.0,1.0,0.0382,0.9962,0.9869,0.9954
41,0.0002,0.9999,0.0381,0.9958,0.9857,0.9963
42,nan,0.9404,nan,0.8528,0.0,0.0
43,nan,0.8485,nan,0.8528,0.0,0.0
44,nan,0.8485,nan,0.8528,0.0,0.0
45,nan,0.8485,nan,0.8528,0.0,0.0
46,nan,0.8485,nan,0.8528,0.0,0.0
47,nan,0.8485,nan,0.8528,0.0,0.0
48,nan,0.8485,nan,0.8528,0.0,0.0
49,nan,0.8485,nan,0.8528,0.0,0.0
50,nan,0.8485,nan,0.8528,0.0,0.0
