epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
1,0.0637,0.9796,0.0318,0.9916,0.9715,0.9971
2,0.0369,0.9892,0.028,0.9925,0.9746,0.9976
3,0.0304,0.9908,0.0234,0.9926,0.9756,0.9988
4,0.0238,0.9928,0.0208,0.9936,0.9782,0.998
5,0.0225,0.9931,0.0346,0.989,0.9639,0.9979
6,0.0184,0.9944,0.0311,0.993,0.9764,0.9971
7,0.0158,0.9951,0.0204,0.9942,0.9805,0.9992
8,0.0145,0.9954,0.0168,0.9953,0.9843,0.9988
9,0.0121,0.9959,0.0176,0.9949,0.9829,0.9994
10,0.0129,0.9961,0.0141,0.9957,0.9857,0.9993
11,0.0094,0.9971,0.0191,0.9943,0.9811,0.9993
12,0.0089,0.9969,0.0186,0.9953,0.9843,0.9982
13,0.009,0.9968,0.0298,0.9935,0.9779,0.9928
14,0.0081,0.9972,0.0181,0.995,0.9831,0.9995
15,0.0072,0.9977,0.0172,0.9953,0.9844,0.9985
16,0.0063,0.998,0.0189,0.9945,0.9817,0.999
17,0.0062,0.998,0.0203,0.9945,0.9817,0.9986
18,0.006,0.998,0.019,0.9953,0.9844,0.9991
19,0.0056,0.9978,0.0202,0.9956,0.9853,0.9988
20,0.0048,0.9983,0.0229,0.9966,0.9885,0.9987
21,0.0048,0.9984,0.0155,0.9954,0.9848,0.9996
22,0.0043,0.9987,0.024,0.9949,0.983,0.9983
23,0.0035,0.9989,0.0218,0.9957,0.9856,0.9976
24,0.0037,0.9988,0.0193,0.9957,0.9857,0.9994
25,nan,0.8843,nan,0.8498,0.0,0.0
26,nan,0.8491,nan,0.8498,0.0,0.0
27,nan,0.8491,nan,0.8498,0.0,0.0
28,nan,0.8491,nan,0.8498,0.0,0.0
29,nan,0.8491,nan,0.8498,0.0,0.0
30,nan,0.8491,nan,0.8498,0.0,0.0
31,nan,0.8491,nan,0.8498,0.0,0.0
32,nan,0.8491,nan,0.8498,0.0,0.0
33,nan,0.8491,nan,0.8498,0.0,0.0
34,nan,0.8491,nan,0.8498,0.0,0.0
35,nan,0.8491,nan,0.8498,0.0,0.0
36,nan,0.8491,nan,0.8498,0.0,0.0
37,nan,0.8491,nan,0.8498,0.0,0.0
38,nan,0.8491,nan,0.8498,0.0,0.0
39,nan,0.8491,nan,0.8498,0.0,0.0
40,nan,0.8491,nan,0.8498,0.0,0.0
41,nan,0.8491,nan,0.8498,0.0,0.0
42,nan,0.8491,nan,0.8498,0.0,0.0
43,nan,0.8491,nan,0.8498,0.0,0.0
44,nan,0.8491,nan,0.8498,0.0,0.0
45,nan,0.8491,nan,0.8498,0.0,0.0
46,nan,0.8491,nan,0.8498,0.0,0.0
47,nan,0.8491,nan,0.8498,0.0,0.0
48,nan,0.8491,nan,0.8498,0.0,0.0
49,nan,0.8491,nan,0.8498,0.0,0.0
50,nan,0.8491,nan,0.8498,0.0,0.0
